gene,LR_stat,pvalue,padj
ENSG00000106536,5.072452023105339,0.024308974384832482,0.0383086914252809
ENSG00000242540,5.071747293296687,0.024318858695232287,0.03832241120681967
ENSG00000278981,5.071494845371237,0.02432240046194031,0.038326135366210705
ENSG00000231063,5.0712399085006785,0.024325977690971248,0.03832991504194607
ENSG00000112159,5.070600300336719,0.024334954962750854,0.03834220266937568
ENSG00000136709,5.070422828561851,0.024337446491331963,0.03834427065163735
ENSG00000255428,5.069754398772772,0.02434683296219574,0.03835720106556847
ENSG00000166226,5.069171727466325,0.024355018228266866,0.0383682378812098
ENSG00000168679,5.0679045665805855,0.02437282894520698,0.03839257691349518
ENSG00000172717,5.067969916490766,0.02437191008200946,0.03839257691349518
ENSG00000264186,5.067279693463656,0.02438161689230118,0.0384045597215779
ENSG00000279980,5.065957378086238,0.024400224210584336,0.03843200754439286
ENSG00000211751,5.064410826289501,0.02442200563020373,0.0384644518913984
ENSG00000053438,5.063471212258906,0.024435248875551915,0.03848344619519125
ENSG00000159339,5.062745452400907,0.024445483087292802,0.03849769991598162
ENSG00000227973,5.061948645315539,0.024456724285503665,0.03851353802116745
ENSG00000273035,5.061381590903074,0.024464727445198245,0.03852427569712571
ENSG00000233701,5.060720772301338,0.02447405738117216,0.038535235737132946
ENSG00000183632,5.060803164181099,0.02447289390893852,0.038535235737132946
ENSG00000165076,5.059604195029823,0.02448983045384798,0.03855490341164672
ENSG00000287708,5.05958476677899,0.024490104995934993,0.03855490341164672
ENSG00000239649,5.059704469194937,0.02448841352279426,0.03855490341164672
ENSG00000279250,5.059404085731715,0.02449265836650867,0.038557056749871484
ENSG00000170871,5.058401862749036,0.024506826721582598,0.038576140068853564
ENSG00000270978,5.058378789757521,0.024507153002969788,0.038576140068853564
ENSG00000231103,5.056781490472446,0.0245297518051566,0.038609843587615086
ENSG00000279043,5.056400282420466,0.024535148383221076,0.038616370450912735
ENSG00000071243,5.056320833303558,0.02453627326110512,0.038616370450912735
ENSG00000104970,5.056173738649432,0.024538356037537335,0.038617779581552825
ENSG00000099308,5.055760388577785,0.0245442098211961,0.03862512299452916
ENSG00000231253,5.055261073678175,0.024551282954905863,0.03863438449022347
ENSG00000175329,5.054500077806666,0.024562067046063715,0.038649484443201286
ENSG00000185306,5.054277539568151,0.02456522156983392,0.038652578058645255
ENSG00000196990,5.050445414593524,0.0246196087156138,0.03873628034103493
ENSG00000165629,5.050172150795108,0.02462349176203852,0.03874011895518183
ENSG00000250372,5.050106072847069,0.024624430817339612,0.03874011895518183
ENSG00000281327,5.049433390611818,0.024633992639795283,0.03875328731347275
ENSG00000101892,5.048154108867131,0.02465218758834837,0.03878003505602523
ENSG00000212961,5.046363277813731,0.024677681625968024,0.038818261757665395
ENSG00000188681,5.045898203431926,0.024684306839308844,0.03882680533120537
ENSG00000160282,5.045668666503374,0.024687577386180194,0.038830071661911894
ENSG00000176510,5.044703224628567,0.024701338367562397,0.03884983685026909
ENSG00000271484,5.043666219983811,0.02471612824204496,0.038871218273987436
ENSG00000243986,5.043264069089157,0.02472186623556269,0.038878362365230644
ENSG00000198028,5.0431756809095,0.024723127566426573,0.03887846596950462
ENSG00000279193,5.043076118071445,0.024724548443653526,0.03887882044698288
ENSG00000114735,5.0414154254624055,0.024748260956259534,0.038914226312405
ENSG00000211817,5.040924434323939,0.02475527618621325,0.0389233751754026
ENSG00000273784,5.040182572948264,0.024765879739652295,0.038938164896928786
ENSG00000146477,5.039260022383546,0.024779072492171993,0.03895702386108564
ENSG00000057019,5.03887331449707,0.024784604701693795,0.03896383787443736
ENSG00000273110,5.038245357239246,0.02479359093533479,0.03897608103243223
ENSG00000233480,5.03802023910625,0.02479681325856683,0.03897926244840787
ENSG00000071991,5.037893633823266,0.02479862566760799,0.03898022735437153
ENSG00000186073,5.036771472827569,0.024814695896649395,0.03900360253012573
ENSG00000281641,5.036409868016457,0.024819876664959536,0.03900986027922936
ENSG00000127831,5.036140958645559,0.0248237300992383,0.039014031328827525
ENSG00000227195,5.034604907148838,0.024845753414603097,0.039046757154234175
ENSG00000224481,5.034463038023747,0.024847788502431696,0.03904806850331402
ENSG00000251664,5.033859106888263,0.02485645372550579,0.039059626510552746
ENSG00000170370,5.033770229769588,0.02485772920198678,0.039059626510552746
ENSG00000174607,5.03369935521567,0.024858746372161022,0.039059626510552746
ENSG00000160882,5.03346504192979,0.024862109473171655,0.03906302354154735
ENSG00000278212,5.033380119257234,0.024863328485777103,0.039063051643209806
ENSG00000242841,5.032418245371356,0.02487713992445364,0.03908286288696591
ENSG00000229212,5.030904985151968,0.02489888478098086,0.0391132459473052
ENSG00000268744,5.030962396644918,0.024898059444124675,0.0391132459473052
ENSG00000204174,5.029666848204354,0.024916690918235326,0.03913932679882386
ENSG00000214269,5.029365188184189,0.024921031212727304,0.039144253904869225
ENSG00000231605,5.028848177022551,0.02492847181211164,0.0391540500470151
ENSG00000285691,5.028153010943164,0.024938479974852275,0.03916787780664247
ENSG00000259769,5.026519507042627,0.024962013614261376,0.039202946048049477
ENSG00000226080,5.025607688327838,0.024975160071717663,0.039221698578028964
ENSG00000230578,5.024385860626362,0.02499278745973302,0.03924748593749094
ENSG00000211672,5.023965579866105,0.024998853862908507,0.03925511686203034
ENSG00000135372,5.0230197812769575,0.025012511270521592,0.03927404486282865
ENSG00000226179,5.022963583160674,0.02501332301961041,0.03927404486282865
ENSG00000188120,5.022233428432857,0.025023872166305982,0.0392799622189151
ENSG00000224117,5.022237531318204,0.025023812875639335,0.0392799622189151
ENSG00000111644,5.022317672792588,0.025022654782971134,0.0392799622189151
ENSG00000188460,5.022360843326802,0.025022030965760073,0.0392799622189151
ENSG00000241787,5.022201157620058,0.02502433851588777,0.0392799622189151
ENSG00000277651,5.022505078236197,0.02501994687841035,0.0392799622189151
ENSG00000121073,5.0221170028334825,0.02502555468975814,0.039279975367775784
ENSG00000254646,5.0210192709026975,0.025041424327935043,0.03930262366695924
ENSG00000259171,5.020951731402368,0.025042401070866777,0.03930262366695924
ENSG00000279970,5.020110048231673,0.025054576645347746,0.03931829660342701
ENSG00000254825,5.020094243875696,0.025054805325915423,0.03931829660342701
ENSG00000183060,5.019685076802055,0.02506072650872697,0.03932569107439414
ENSG00000205835,5.018871661631921,0.02507250200576273,0.03934227107166918
ENSG00000205485,5.017150389290154,0.025097439144511156,0.03937950093394084
ENSG00000261798,5.016691633338013,0.02510408977152399,0.03938803587174369
ENSG00000178055,5.01632142011964,0.025109458120569354,0.03939455820334587
ENSG00000281769,5.016120157106647,0.02511237707429392,0.039397237202613934
ENSG00000177400,5.015520326838325,0.025121078610606123,0.03940898743785309
ENSG00000229146,5.014932659551153,0.025129606738664118,0.0394185631772939
ENSG00000251129,5.014961954089153,0.025129181550114205,0.0394185631772939
ENSG00000119402,5.014846590804855,0.025130856006065606,0.039418621540911816
ENSG00000255493,5.014049587254779,0.025142427386941182,0.03943486971198945
ENSG00000251380,5.012686201349898,0.025162234678052984,0.03946403338154124
ENSG00000175582,5.011873733753803,0.02517404592345329,0.03948065397707228
ENSG00000232629,5.011724532170483,0.025176215566633447,0.03948215269833412
ENSG00000174599,5.0095238033062115,0.025208240446614252,0.039530468962090205
ENSG00000232553,5.009137468963476,0.02521386672487275,0.03953719158273754
ENSG00000158022,5.0090624897384775,0.025214958816110918,0.03953719158273754
ENSG00000173915,5.008707980905756,0.02522012299142443,0.03954338250540475
ENSG00000273329,5.006365422038101,0.02525427496200544,0.039593112722442196
ENSG00000205212,5.006378374986573,0.02525408599007277,0.039593112722442196
ENSG00000237126,5.005694465268017,0.025264065629383717,0.0396065530199478
ENSG00000117262,5.003483876734965,0.025296350649830646,0.039655254788093716
ENSG00000250387,5.002659963644976,0.025308394624585867,0.0396722157965149
ENSG00000215301,5.002576850430729,0.02530960990548217,0.0396722157965149
ENSG00000267490,5.002361922933696,0.025312752854976434,0.03967523005202871
ENSG00000240423,5.001306425471307,0.02532819359574115,0.03969560561518451
ENSG00000137221,5.001329277010918,0.025327859199851182,0.03969560561518451
ENSG00000188452,4.9996281574885835,0.025352764912086108,0.03973220029254358
ENSG00000116774,4.9982578023006,0.025372846472669,0.0397617555526498
ENSG00000221933,4.997518847505653,0.025383682173525494,0.03977681948768411
ENSG00000260984,4.99671781241042,0.0253954336203407,0.039793316897167925
ENSG00000259446,4.995738416443906,0.025409809356844157,0.03981392464363488
ENSG00000227527,4.9954850948377585,0.025413529028883428,0.03981783451738434
ENSG00000258962,4.995333616357877,0.02541575354780297,0.03981940152623799
ENSG00000249481,4.995068183482767,0.02541965201787318,0.039823590872646634
ENSG00000224008,4.994613435549289,0.025426332442601285,0.03983213794307702
ENSG00000157087,4.9943671350726015,0.025429951453965333,0.03983269601273793
ENSG00000287012,4.994339124805969,0.025430363056161295,0.03983269601273793
ENSG00000182185,4.994412587809438,0.02542928355479274,0.03983269601273793
ENSG00000257512,4.9941499700349485,0.025433142808087176,0.0398351314970435
ENSG00000286519,4.993364646327273,0.025444687023999577,0.039851293589911595
ENSG00000261019,4.993049786666727,0.025449316972113573,0.039856625569058925
ENSG00000136449,4.992960837707866,0.025450625107196898,0.03985675493505357
ENSG00000175718,4.9928732182975235,0.025451913757441633,0.03985685377597827
ENSG00000198171,4.9919994892639945,0.025464767712882325,0.039875062620172326
ENSG00000141646,4.991761575578718,0.025468268972494625,0.039878625109459324
ENSG00000205786,4.991669995025556,0.025469616852071674,0.03987881562096553
ENSG00000113441,4.991575127353557,0.025471013189478905,0.03987908198287276
ENSG00000240764,4.990671089554347,0.025484323522070407,0.03989800075024184
ENSG00000182492,4.990249246983922,0.025490536867778576,0.039905807259742694
ENSG00000249593,4.988632351405926,0.025514366800525604,0.039941190714160954
ENSG00000286543,4.988077058810814,0.02552255608250697,0.03995208745260356
ENSG00000015475,4.987939298486396,0.02552458815141317,0.0399533453270568
ENSG00000043514,4.987261584171204,0.025534587396793863,0.039965466752156335
ENSG00000278998,4.98724786931185,0.025534789792849653,0.039965466752156335
ENSG00000279561,4.986311243661551,0.025548615922081085,0.039985182243403326
ENSG00000142224,4.985370450223101,0.025562511402363715,0.04000500437070751
ENSG00000249400,4.985060851266641,0.02556708588260053,0.04001023804609443
ENSG00000183439,4.980468507129085,0.02563504001084568,0.04011465001360358
ENSG00000049130,4.980235883347184,0.025638487194423614,0.04011811395963456
ENSG00000260302,4.980146785740194,0.025639807633243673,0.04011824988445276
ENSG00000204228,4.979354167876849,0.025651557449046885,0.040134703712013026
ENSG00000123575,4.9775331489914905,0.025678573535383144,0.04017504057909898
ENSG00000171570,4.976971035000749,0.025686918857118515,0.040186163896055824
ENSG00000179526,4.976535073662032,0.025693393216521292,0.0401943592374672
ENSG00000267327,4.9747982284715135,0.02571920352965296,0.04023086610511152
ENSG00000211670,4.97484716077909,0.0257184760046272,0.04023086610511152
ENSG00000272485,4.974546917877623,0.02572294034973465,0.04023477616650973
ENSG00000065518,4.974256055693756,0.025727265979564446,0.04023960679975929
ENSG00000226530,4.973734171949775,0.025735029198683375,0.04024787783599811
ENSG00000250346,4.973742625453714,0.025734903430211148,0.04024787783599811
ENSG00000164241,4.97257696290461,0.025752251804507596,0.04027287618706463
ENSG00000231119,4.971671600555697,0.025765734553329242,0.040292023808403785
ENSG00000262585,4.971445303349489,0.02576910573985531,0.04029535805710041
ENSG00000267597,4.971359601727665,0.025770382570563813,0.04029541718158932
ENSG00000277914,4.971176715282423,0.025773107534913568,0.04029774054088745
ENSG00000140263,4.970846673490869,0.025778025836274397,0.04030349292088438
ENSG00000266306,4.970721447174511,0.025779892221031834,0.0403044733589269
ENSG00000269761,4.969364849659513,0.025800120077299905,0.040334158782576915
ENSG00000106399,4.9683914125010356,0.025814644893427652,0.040354926034611334
ENSG00000160505,4.968057760665524,0.025819625321973842,0.04035883181395911
ENSG00000235165,4.968099879255674,0.025818996561772993,0.04035883181395911
ENSG00000143549,4.966571386509668,0.02584182459435015,0.04039159030410225
ENSG00000231235,4.964353474813664,0.025874986389626743,0.0404414795926298
ENSG00000250302,4.964087880024999,0.02587896047554767,0.04044574715679568
ENSG00000234975,4.963580194290569,0.02588655872479597,0.0404556781762525
ENSG00000078808,4.96328898260539,0.02589091817364193,0.04046054686671389
ENSG00000280007,4.962221406342445,0.025906906351036593,0.04048358679360042
ENSG00000219133,4.960308034188959,0.02593558696171846,0.04052618115272746
ENSG00000253810,4.960236741277956,0.025936656248473935,0.04052618115272746
ENSG00000205611,4.960143774284994,0.02593805068276171,0.04052641288997244
ENSG00000151967,4.958098148136327,0.025968753241870916,0.040572434326101366
ENSG00000286885,4.957862897000702,0.025972286518131268,0.040576005290996066
ENSG00000124302,4.956730016913494,0.025989308429465004,0.040600647936548225
ENSG00000146678,4.956324378994653,0.025995406095859444,0.040608223115881685
ENSG00000255745,4.955915147587103,0.026001559286853642,0.040615884300050635
ENSG00000116857,4.955384071442482,0.026009546787858506,0.04062250783435309
ENSG00000283757,4.955428561459103,0.02600887755047992,0.04062250783435309
ENSG00000236583,4.955387748329117,0.026009491477918582,0.04062250783435309
ENSG00000253288,4.9552786660608,0.026011132410963752,0.040623033435908715
ENSG00000245468,4.954457632461455,0.026023486735386847,0.04064037625969993
ENSG00000259786,4.953940872295422,0.02603126569762481,0.040650572506393645
ENSG00000233985,4.953751074002493,0.02603412340090486,0.04065308307697833
ENSG00000255176,4.95284805083722,0.026047724259720118,0.04067236836828393
ENSG00000213355,4.9524330768534375,0.026053976854706496,0.040680178370001666
ENSG00000197181,4.9510001649341495,0.026075579159117505,0.04071195321232931
ENSG00000152377,4.948944679604077,0.02610659976189901,0.040758429141974924
ENSG00000243319,4.947711941586664,0.026125222167132894,0.040784145150544314
ENSG00000251383,4.947688297506524,0.026125579482236323,0.040784145150544314
ENSG00000188691,4.947598389166436,0.026126938245359544,0.04078430861167241
ENSG00000099219,4.947082448921024,0.02613473694607803,0.0407945243561483
ENSG00000171649,4.9464464326538495,0.02614435398618261,0.040807577286361627
ENSG00000285575,4.945671641303282,0.026156074377509053,0.04082391183497382
ENSG00000224236,4.945509588342838,0.026158526468584138,0.040825779720284734
ENSG00000117266,4.944640531046034,0.026171680613797477,0.04084196724389062
ENSG00000187988,4.944618415460576,0.02617201544735901,0.04084196724389062
